0;;
1;;
2;;
3;;
4;;
5;;
6;;
7;;
8;;
9;;
10;;
11;;
12;;
13;;
14;;
15;;
16;[ 1.00000000e+00 -2.67484098e-05 -4.55240085e-06 -1.69633859e-01] [ 2.67484929e-05  9.99999999e-01  1.82612688e-05 -4.67277540e-04] [ 4.55191239e-06 -1.82613906e-05  1.00000000e+00  1.63051645e-04] [0. 0. 0. 1.];[ 1.00000000e+00 -2.67484098e-05 -4.55240085e-06 -1.69633859e-01] [ 2.67484929e-05  9.99999999e-01  1.82612688e-05 -4.67277540e-04] [ 4.55191239e-06 -1.82613906e-05  1.00000000e+00  1.63051645e-04] [0. 0. 0. 1.]
17;[ 1.00000000e+00 -2.67484098e-05 -4.55240085e-06 -1.69633859e-01] [ 2.67484929e-05  9.99999999e-01  1.82612688e-05 -4.67277540e-04] [ 4.55191239e-06 -1.82613906e-05  1.00000000e+00  1.63051645e-04] [0. 0. 0. 1.];[ 9.99942687e-01 -6.51304477e-04 -1.06863420e-02 -1.79114509e-01] [ 6.49425571e-04  9.99999773e-01 -1.79292283e-04  4.00025503e-03] [1.06864563e-02 1.72342024e-04 9.99942883e-01 8.79732337e-02] [0. 0. 0. 1.]
18;[ 9.99941617e-01 -7.18295095e-04 -1.07817592e-02 -1.77581689e-01] [ 7.16104164e-04  9.99999722e-01 -2.07066321e-04  4.10307151e-03] [1.07819050e-02 1.99333370e-04 9.99941854e-01 8.86316187e-02] [0. 0. 0. 1.];[ 9.99693778e-01 -8.18792914e-04 -2.47321728e-02 -1.93174002e-01] [8.23672373e-04 9.99999643e-01 1.87105481e-04 6.84219723e-04] [ 2.47320108e-02 -2.07419392e-04  9.99694096e-01  1.59382426e-01] [0. 0. 0. 1.]
19;[ 9.99707253e-01 -4.88336038e-04 -2.41902942e-02 -2.03512033e-01] [ 4.78983766e-04  9.99999808e-01 -3.92405333e-04  9.65680213e-03] [2.41904812e-02 3.80703699e-04 9.99707295e-01 1.67115731e-01] [0. 0. 0. 1.];[ 9.99141308e-01 -9.82853802e-04 -4.14207704e-02 -2.20054879e-01] [ 1.01177868e-03  9.99999259e-01  6.77360779e-04 -5.11290916e-03] [ 4.14200739e-02 -7.18687788e-04  9.99141562e-01  2.40794288e-01] [0. 0. 0. 1.]
20;[ 9.98128682e-01 -1.89435901e-04 -6.11481729e-02 -2.58915664e-01] [2.19433730e-04 9.99999859e-01 4.83861158e-04 4.23196544e-03] [ 6.11480727e-02 -4.96373672e-04  9.98128582e-01  3.37463789e-01] [0. 0. 0. 1.];[ 9.98128682e-01 -1.89435901e-04 -6.11481729e-02 -2.58915664e-01] [2.19433730e-04 9.99999859e-01 4.83861158e-04 4.23196544e-03] [ 6.11480727e-02 -4.96373672e-04  9.98128582e-01  3.37463789e-01] [0. 0. 0. 1.]
