11.0,-8.109894087981127,-0.04016553206288247,-1.6604585351309435,-9.349886972736032,0.9023925741309852,-1.6604585351309435,-11.486251885354582,-1.9081262400185655,-1.6604585351309435,-10.246259000599677,-2.850684346212433,-1.6604585351309435,-8.109894087981127,-0.04016553206288247,-0.30135863513094363,-9.349886972736032,0.9023925741309852,-0.30135863513094363,-11.486251885354582,-1.9081262400185655,-0.30135863513094363,-10.246259000599677,-2.850684346212433,-0.30135863513094363,0.0
16.0,-8.11947213260135,-0.4770008902990018,-1.3075522184371948,-9.45504012977582,0.45356534896375084,-1.3075522184371948,-11.396609989156145,-2.3330160453078665,-1.3075522184371948,-10.061041991981675,-3.263582284570621,-1.3075522184371948,-8.11947213260135,-0.4770008902990018,0.22375878156280526,-9.45504012977582,0.45356534896375084,0.22375878156280526,-11.396609989156145,-2.3330160453078665,0.22375878156280526,-10.061041991981675,-3.263582284570621,0.22375878156280526,0.0
25.0,-12.784600566633642,-2.1144073294483983,-1.6166439945563256,-11.366770707785124,-2.9909954777657424,-1.6166439945563256,-9.374945124925908,0.23066544751267412,-1.6166439945563256,-10.792774983774427,1.107253595830019,-1.6166439945563256,-12.784600566633642,-2.1144073294483983,0.06339500544367449,-11.366770707785124,-2.9909954777657424,0.06339500544367449,-9.374945124925908,0.23066544751267412,0.06339500544367449,-10.792774983774427,1.107253595830019,0.06339500544367449,0.0
30.0,-9.288060532283785,0.15780541931894174,-1.5499998206843837,-10.591671684326176,1.0817111454293216,-1.5499998206843837,-12.928686847148263,-2.2157670957468376,-1.5499998206843837,-11.625075695105872,-3.1396728218572183,-1.5499998206843837,-9.288060532283785,0.15780541931894174,-0.12176782068438374,-10.591671684326176,1.0817111454293216,-0.12176782068438374,-12.928686847148263,-2.2157670957468376,-0.12176782068438374,-11.625075695105872,-3.1396728218572183,-0.12176782068438374,0.0
31.0,-1.879180001777033,4.757070614760545,-1.6956161255939133,-0.4421427391751995,3.7825733456843973,-1.6956161255939133,1.7365760077190098,6.995409464747449,-1.6956161255939133,0.29953874511717576,7.9699067338235965,-1.6956161255939133,-1.879180001777033,4.757070614760545,-0.22692712559391337,-0.4421427391751995,3.7825733456843973,-0.22692712559391337,1.7365760077190098,6.995409464747449,-0.22692712559391337,0.29953874511717576,7.9699067338235965,-0.22692712559391337,0.0
36.0,-12.696933812250517,-2.487248227228232,-1.5802060361011154,-11.34151209516664,-3.545937658067528,-1.5802060361011154,-8.785086314059521,-0.27299006749913024,-1.5802060361011154,-10.1405080311434,0.7856993633401668,-1.5802060361011154,-12.696933812250517,-2.487248227228232,-0.04889473610111539,-11.34151209516664,-3.545937658067528,-0.04889473610111539,-8.785086314059521,-0.27299006749913024,-0.04889473610111539,-10.1405080311434,0.7856993633401668,-0.04889473610111539,0.0
46.0,-3.122622357095643,5.81722218794795,-1.6996166703752342,-1.8188060093426957,4.9372366037691995,-1.6996166703752342,0.146874564326801,7.849655298448735,-1.6996166703752342,-1.1569417834261462,8.729640882627486,-1.6996166703752342,-3.122622357095643,5.81722218794795,-0.14482247037523432,-1.8188060093426957,4.9372366037691995,-0.14482247037523432,0.146874564326801,7.849655298448735,-0.14482247037523432,-1.1569417834261462,8.729640882627486,-0.14482247037523432,0.0
46.0,-8.048534909674558,-0.7324061212973123,-1.5521479542120873,-9.353080095569684,0.14649701534449816,-1.5521479542120873,-11.591890277465529,-3.1765415803358072,-1.5521479542120873,-10.287345091570403,-4.055444716977618,-1.5521479542120873,-8.048534909674558,-0.7324061212973123,-0.028664454212087298,-9.353080095569684,0.14649701534449816,-0.028664454212087298,-11.591890277465529,-3.1765415803358072,-0.028664454212087298,-10.287345091570403,-4.055444716977618,-0.028664454212087298,0.0
49.0,-8.95781861946422,-1.0562983890610682,-1.4571056889574663,-10.412607231039347,-0.19543946204475704,-1.4571056889574663,-12.11458147253589,-3.0716514243288766,-1.4571056889574663,-10.659792860960764,-3.9325103513451873,-1.4571056889574663,-8.95781861946422,-1.0562983890610682,0.07977491104253365,-10.412607231039347,-0.19543946204475704,0.07977491104253365,-12.11458147253589,-3.0716514243288766,0.07977491104253365,-10.659792860960764,-3.9325103513451873,0.07977491104253365,0.0
51.0,-2.4161027426094264,5.11595112745048,-1.7291765210679833,-1.0566216771480497,4.219541495981021,-1.7291765210679833,0.8333179630382039,7.0857948978841865,-1.7291765210679833,-0.5261631024231732,7.982204529353645,-1.7291765210679833,-2.4161027426094264,5.11595112745048,-0.25265982106798335,-1.0566216771480497,4.219541495981021,-0.25265982106798335,0.8333179630382039,7.0857948978841865,-0.25265982106798335,-0.5261631024231732,7.982204529353645,-0.25265982106798335,0.0
