lat,lon,alt,roll,pitch,yaw,vn,ve,vf,vl,vu,ax,ay,ay,af,al,au,wx,wy,wz,wf,wl,wu,pos_accuracy,vel_accuracy,navstat,numsats,posmode,velmode,orimode
48.997575979523,8.4772921616664,123.67921447754,0.028707,0.025027,1.8595603267949,-0.003375591117178,8.8934708746546e-05,-0.0032612001022651,-0.00087585532520119,0.004603292935421,-0.24360046467322,0.28123614996115,9.8164918663125,0.0022410039511407,-0.0008704114694047,9.823542359862,-0.00032128793620909,-3.0983291042464e-05,0.00037487459062091,-0.00031178254094951,-4.1769910394025e-05,0.00038179765023306,0.064443773942872,0.013453624047074,4,10,5,5,6
48.997575978832,8.4772921690814,123.67816162109,0.028715,0.025046,1.8595083267949,-0.0031647944045463,0.00013057209042354,-0.0030709734328582,-0.00077595518693492,0.0043769884825451,-0.24779709102901,0.28367803828298,9.7895779006471,-0.002433772263963,0.002485159819632,9.7968221565706,6.9678140437369e-06,-9.5063753057576e-05,-0.00062822429258536,-8.7954618900913e-06,-7.699728540389e-05,-0.0006306568750215,0.064443773942872,0.013453624047074,4,10,5,5,6
48.997575972804,8.4772921792818,123.67869567871,0.028727,0.025073,1.8595963267949,-0.0029783667144261,0.00023313434305671,-0.0029214446840024,-0.00062462932425889,0.0039643915389263,-0.25030179590301,0.2966627237396,9.7931786792136,-0.0047809904526821,0.015354423782631,9.8008566619502,0.00015605943002791,0.00038239119942978,0.00047537037911906,0.00016818270866313,0.00036858076888392,0.00048211392595952,0.064443773942872,0.013453624047074,4,10,5,5,6
48.997575966138,8.4772921873502,123.6795501709,0.028693,0.02504,1.8596833267949,-0.0037352348939864,0.0003901081837531,-0.0036916197258107,-0.00068999943756783,0.0040423620657877,-0.25185608869778,0.27428227921672,9.807043841644,-0.0059372267581243,-0.0073265724719923,9.8141089112407,-0.00028600682477856,-0.00032792856733266,0.00045921797241079,-0.00027462212117999,-0.00034098013452076,0.00045671271649986,0.064443773942872,0.013453624047074,4,10,5,5,6
48.997575964893,8.4772921998257,123.67910766602,0.028728,0.025095,1.8597853267949,-0.0033747244378167,0.00092205784386615,-0.0034975810886987,-7.7694638467299e-05,0.0041335615972316,-0.23806455175265,0.28607625172884,9.8051375097002,0.0078048582615955,0.0045317447282819,9.812196489918,0.00033444089293012,0.00056592105194606,0.00011683663938821,0.00033766441789516,0.00056231446391833,0.0001246870006595,0.064443773942872,0.013453624047074,4,10,5,5,6
48.997575966826,8.4772922201108,123.6782913208,0.02872,0.025015,1.8598513267949,-0.0028623182546859,0.0013529788620988,-0.0031292332878399,0.00048106650980524,0.0037520434384209,-0.24090406766754,0.27366307792455,9.8153339801065,0.0052660582352175,-0.0084283798895777,9.8221008914527,-0.00028878302275569,-0.00093749284502222,7.9636141751206e-06,-0.00028911569305161,-0.000937343405127,-1.1626975684081e-05,0.064443773942872,0.013453624047074,4,10,5,5,6
48.997575964502,8.4772922441016,123.67509460449,0.028776,0.025164,1.8599423267949,-0.003163001221951,0.001362578875619,-0.0034201989263573,0.00040430440197695,0.003072888068214,-0.25610132374809,0.29833360446888,9.7886907782605,-0.0103828627659,0.016800159551566,9.7965677168352,0.0003550380189486,0.0013822236910758,0.00012453463799366,0.00035900435262894,0.0013780544977016,0.00015541096572146,0.064443773942872,0.013453624047074,4,10,5,5,6
48.99757596039,8.4772922522513,123.67335510254,0.028729,0.025027,1.8599093267949,-0.0033245156498345,0.0020268644446575,-0.0037643984854073,0.00099493759360689,0.0021134512006488,-0.24280578330726,0.26223210072264,9.8050149040794,0.0031141858946567,-0.019577145613483,9.8115081206635,-4.5833454462777e-05,-0.00073760181844095,-0.00038945419799047,-5.613013682922e-05,-0.00072609561499709,-0.00040921419258769,0.064443773942872,0.012806248474866,4,10,5,5,6
48.997575957966,8.4772922647753,123.6714553833,0.028763,0.025093,1.8600683267949,-0.002813141778141,0.0021894656480742,-0.0033207230923767,0.0012962910498901,0.0015766090247302,-0.25189428169349,0.29036998386074,9.7930716388031,-0.0062292262983015,0.0087551230066617,9.8006091618258,0.00025738595122047,0.00038919601370936,0.00042967114605534,0.00026835903855409,0.0003767004780008,0.00043408046682372,0.064443773942872,0.012806248474866,4,10,5,5,6
48.997575957634,8.4772922727369,123.67011260986,0.028798,0.025083,1.8601843267949,-0.0027725365875053,0.0022537164436357,-0.0033002919431429,0.0013690351577306,0.0012931908241319,-0.24393513852361,0.27544118560506,9.8107062721225,0.0022305698728768,-0.0067454076650298,9.81760255923,0.00076219248324569,7.2896263888026e-05,0.00045464339052339,0.00077338279828687,5.9744107773679e-05,0.00043733807649158,0.064443773942872,0.012806248474866,4,10,5,5,6
48.997575953931,8.4772922793467,123.66918182373,0.028722,0.025082,1.8602033267949,-0.0032229284197437,0.0022991226207371,-0.0037449866366788,0.0012838651837499,0.00026287831137887,-0.24934629283219,0.27452808873803,9.7973232830208,-0.0034374881744626,-0.0071471694666209,9.8043392430339,-0.00032881987463836,-7.5103409249777e-05,-4.5141349147559e-05,-0.00032989130713935,-7.3742488624562e-05,-3.8957586982594e-05,0.064443773942872,0.012806248474866,4,10,5,5,6
48.997575949734,8.4772922839503,123.66924285889,0.028745,0.025083,1.8602503267949,-0.0025864981851268,0.0025873980548203,-0.0032173799300956,0.0017415954547293,0.00074493996447531,-0.23786671216268,0.2820011884597,9.8133724985818,0.0082395521832652,-0.00010979819125279,9.8203034550609,0.00014538789896867,0.0003361257904909,-7.0538513127293e-06,0.00014541308111286,0.00033622830205353,-1.008515876407e-06,0.064443773942872,0.012806248474866,4,10,5,5,6
